student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category
S09081,Female,17,Bachelor,Medium,Yes,Moderate,3.67,67.6,7.27,3.4,98.9,72.3,1,No,66.9,54.1,56.3,58.3,60.0,2.42,Pass,D
S09082,Female,18,Master,Medium,Yes,Moderate,2.44,93.1,5.27,3.5,81.3,57.5,0,Yes,49.2,57.2,49.3,49.4,51.7,2.32,Pass,D
S09083,Female,18,High School,High,Yes,Quiet,0.94,80.9,5.24,0.8,87.2,68.8,4,No,30.1,26.8,26.2,41.0,31.6,1.42,Fail,F
S09084,Male,17,Master,Medium,Yes,Quiet,3.93,100.0,5.74,1.7,82.5,62.0,2,No,86.8,72.9,60.5,71.1,71.5,3.03,Pass,C
S09085,Female,17,Master,Low,Yes,Quiet,2.05,91.7,7.72,1.1,65.0,86.3,4,Yes,36.2,38.5,38.0,30.6,35.5,1.32,Fail,F
S09086,Female,18,Bachelor,Low,Yes,Noisy,2.18,90.7,5.59,1.7,80.9,67.3,3,No,47.3,60.9,48.7,57.9,56.1,2.43,Pass,D
S09087,Female,18,High School,High,Yes,Noisy,5.02,75.6,6.77,2.1,66.5,80.8,2,Yes,54.7,64.4,70.0,50.4,62.2,2.82,Pass,D
S09088,Female,16,Master,Low,Yes,Moderate,3.48,100.0,6.58,4.2,74.3,75.9,2,No,62.8,66.9,74.9,68.8,68.2,2.63,Pass,C
S09089,Female,16,Master,Medium,Yes,Moderate,2.03,100.0,7.36,1.6,76.6,42.4,2,Yes,59.3,52.8,51.4,49.8,54.7,1.97,Pass,D
S09090,Male,18,Master,Medium,No,Moderate,1.57,100.0,7.72,3.8,100.0,58.9,0,No,43.5,33.2,35.9,46.9,41.1,1.52,Fail,F
S09091,Male,17,High School,High,Yes,Quiet,4.16,75.0,7.09,2.9,82.4,70.7,1,No,56.7,39.8,51.8,57.5,50.3,2.2,Pass,D
S09092,Male,15,Master,High,Yes,Noisy,4.08,83.1,7.8,4.6,73.9,64.7,3,Yes,45.2,66.8,62.5,49.6,57.0,2.71,Pass,D
S09093,Male,17,High School,Medium,Yes,Quiet,2.39,73.1,5.9,2.0,89.2,72.4,1,No,51.6,36.1,33.6,28.3,37.7,1.11,Fail,F
S09094,Female,17,High School,High,Yes,Moderate,1.49,78.9,8.02,1.3,70.1,78.4,0,Yes,49.1,42.5,41.8,42.6,42.2,1.82,Fail,F
S09095,Male,16,Bachelor,Low,Yes,Moderate,3.46,87.8,7.13,2.7,100.0,86.2,1,No,31.6,50.2,39.5,52.3,44.9,2.1,Fail,F
S09096,Female,16,High School,Low,Yes,Moderate,3.71,92.3,7.76,0.1,86.5,75.0,1,No,71.1,53.2,59.9,60.1,60.9,2.83,Pass,D
S09097,Male,16,Bachelor,High,No,Moderate,2.55,90.3,6.48,2.7,42.9,71.8,0,No,38.8,46.0,48.3,46.6,46.8,1.99,Fail,F
S09098,Male,18,Bachelor,Medium,Yes,Moderate,1.68,67.8,4.95,3.3,67.9,79.0,3,No,31.4,37.4,31.1,40.9,33.8,1.44,Fail,F
S09099,Male,18,High School,Low,Yes,Quiet,3.03,84.6,7.67,4.1,100.0,60.8,6,No,44.0,46.5,44.2,44.9,43.4,1.68,Fail,F
S09100,Female,17,Bachelor,Medium,Yes,Quiet,3.55,90.2,6.86,3.1,82.2,73.5,2,No,63.0,51.9,70.6,64.7,63.3,2.69,Pass,D
S09101,Female,17,Master,Medium,Yes,Noisy,2.42,94.5,8.2,2.3,72.9,76.3,2,No,55.5,52.5,42.9,52.9,51.6,2.01,Pass,D
S09102,Male,15,High School,High,Yes,Moderate,3.31,89.3,7.42,5.4,86.1,71.5,2,No,58.4,45.4,54.6,51.1,51.6,1.97,Pass,D
S09103,Female,17,Bachelor,High,Yes,Noisy,3.43,89.9,9.95,2.5,56.2,69.7,1,No,59.0,50.1,54.2,53.9,52.7,1.8,Pass,D
S09104,Male,17,High School,Medium,Yes,Moderate,4.37,82.6,8.27,0.9,65.4,80.3,3,No,76.6,81.8,72.8,63.2,71.9,2.98,Pass,C
S09105,Male,16,Bachelor,High,Yes,Moderate,2.5,87.7,6.75,2.4,58.9,55.2,1,Yes,44.0,54.5,43.7,42.7,47.6,1.81,Fail,F
S09106,Male,16,High School,Medium,Yes,Moderate,1.63,100.0,5.42,0.5,74.5,57.5,3,No,45.2,45.9,50.8,53.5,45.9,1.72,Fail,F
S09107,Female,16,High School,Medium,Yes,Quiet,2.92,97.1,6.13,0.6,100.0,66.9,0,No,79.8,78.2,75.1,57.0,73.9,3.25,Pass,C
S09108,Male,16,High School,Medium,Yes,Moderate,5.03,88.6,6.06,2.9,89.0,86.1,2,No,78.0,71.1,63.3,75.7,72.2,2.45,Pass,C
S09109,Male,16,PhD,Medium,Yes,Noisy,0.88,92.3,6.48,0.5,87.2,48.7,3,No,45.5,48.9,42.2,50.4,46.4,1.46,Fail,F
S09110,Male,15,Bachelor,Low,No,Noisy,0.5,85.8,6.87,1.6,70.1,85.2,3,Yes,44.2,39.4,38.5,44.1,40.4,1.69,Fail,F
S09111,Female,15,Bachelor,Medium,Yes,Moderate,2.87,85.7,7.32,0.7,91.7,91.2,1,Yes,56.0,62.6,44.8,40.3,48.8,2.09,Fail,F
S09112,Male,15,High School,Medium,Yes,Moderate,2.54,94.5,8.37,2.7,68.4,73.2,1,No,28.9,35.6,40.8,33.6,37.5,1.33,Fail,F
S09113,Female,16,Bachelor,Low,Yes,Noisy,2.75,79.0,6.13,1.4,76.9,54.3,3,Yes,44.3,40.9,38.1,38.2,42.9,1.99,Fail,F
S09114,Male,18,High School,Low,Yes,Moderate,2.71,83.7,5.61,3.3,91.3,45.1,4,No,42.8,39.6,53.0,51.6,47.5,2.31,Fail,F
S09115,Female,16,High School,Low,Yes,Noisy,4.21,71.3,7.83,3.2,78.8,100.0,4,No,60.2,43.1,33.5,50.0,44.3,1.74,Fail,F
S09116,Male,16,Bachelor,Low,Yes,Moderate,2.95,92.8,8.33,0.5,93.7,51.9,5,Yes,33.1,37.2,26.7,37.5,37.0,1.4,Fail,F
S09117,Male,15,High School,Medium,Yes,Noisy,3.98,95.7,6.51,3.9,77.0,62.4,4,No,46.5,46.9,46.2,43.5,47.8,2.22,Fail,F
S09118,Female,16,High School,Low,Yes,Quiet,0.5,91.0,8.04,2.2,100.0,42.6,2,No,40.7,43.0,41.6,49.7,47.2,1.37,Fail,F
S09119,Female,15,Bachelor,Low,Yes,Moderate,2.37,82.7,7.77,0.7,86.3,39.0,2,No,62.2,69.6,65.3,61.3,67.3,2.4,Pass,C
S09120,Male,16,Master,Medium,Yes,Quiet,2.02,84.6,5.29,3.1,66.8,80.2,5,Yes,39.3,39.7,39.8,19.2,34.6,1.28,Fail,F
S09121,Female,17,High School,High,Yes,Moderate,0.5,86.5,6.36,5.1,71.8,61.2,2,No,10.4,36.9,16.8,32.0,24.1,1.13,Fail,F
S09122,Male,18,High School,Low,Yes,Moderate,3.12,95.9,6.52,2.2,76.7,82.8,4,Yes,53.2,66.9,47.0,61.4,52.1,2.3,Pass,D
S09123,Male,18,High School,Low,Yes,Quiet,2.88,95.4,8.99,0.0,94.4,64.8,3,No,57.6,57.9,69.6,57.5,63.0,2.43,Pass,D
S09124,Male,15,PhD,High,Yes,Moderate,2.44,70.7,7.51,3.9,100.0,88.3,1,Yes,35.1,37.7,26.4,46.4,35.1,1.34,Fail,F
S09125,Female,17,Master,Medium,Yes,Quiet,2.85,76.2,6.5,4.9,57.7,65.1,2,Yes,45.2,43.1,39.5,41.6,41.3,1.57,Fail,F
S09126,Male,18,Bachelor,High,Yes,Quiet,3.12,89.3,6.3,0.9,74.2,84.4,3,No,43.7,66.3,49.8,58.0,56.3,2.67,Pass,D
S09127,Female,15,Master,Low,Yes,Quiet,4.22,71.6,5.43,1.3,98.4,55.1,1,No,44.4,58.1,49.9,39.5,49.8,2.22,Fail,F
S09128,Male,16,Bachelor,Low,Yes,Moderate,3.77,94.2,8.07,2.6,79.2,58.2,2,No,56.4,50.6,56.4,53.7,58.8,2.65,Pass,D
S09129,Female,16,PhD,Low,Yes,Quiet,3.39,82.2,7.4,0.0,77.7,55.6,0,Yes,52.3,58.4,51.5,61.3,54.9,2.12,Pass,D
S09130,Female,17,High School,Low,Yes,Quiet,5.77,92.1,7.62,5.6,88.6,60.6,3,Yes,77.1,76.0,82.3,83.5,79.8,3.09,Pass,C
S09131,Male,18,High School,High,Yes,Quiet,2.15,85.3,5.71,2.4,59.8,45.3,0,No,50.0,56.8,48.6,43.9,50.7,2.02,Pass,D
S09132,Female,16,Bachelor,High,Yes,Quiet,1.37,84.0,7.74,2.6,89.1,54.8,2,No,24.7,25.7,45.6,38.0,39.2,2.12,Fail,F
S09133,Male,15,High School,High,Yes,Quiet,4.41,74.1,6.76,3.0,84.6,55.3,0,Yes,46.5,60.2,62.7,62.4,56.5,2.52,Pass,D
S09134,Male,16,Bachelor,High,Yes,Moderate,5.24,79.5,6.27,2.1,83.0,99.0,2,Yes,47.5,55.5,56.4,52.9,50.9,2.48,Pass,D
S09135,Male,16,High School,High,Yes,Moderate,2.24,83.8,7.51,1.7,96.2,67.9,4,No,53.1,39.0,57.4,44.9,49.1,1.75,Fail,F
S09136,Male,18,Bachelor,Medium,Yes,Noisy,4.65,83.5,5.8,1.1,79.0,64.0,0,Yes,73.3,74.2,70.5,72.8,72.5,3.32,Pass,C
S09137,Male,18,High School,High,Yes,Quiet,2.36,92.2,7.18,0.7,80.6,81.2,2,No,59.3,53.6,52.4,57.7,58.4,2.55,Pass,D
S09138,Female,15,High School,Low,Yes,Noisy,3.7,78.6,6.73,3.1,82.7,63.1,0,Yes,47.3,54.8,54.2,49.5,52.2,2.41,Pass,D
S09139,Male,17,Master,Medium,Yes,Quiet,3.77,84.7,8.07,4.5,49.3,74.5,5,No,59.5,39.4,46.4,43.7,47.1,1.57,Fail,F
S09140,Female,17,Master,Medium,Yes,Quiet,2.24,100.0,7.89,3.9,95.7,79.9,2,No,64.4,76.6,70.9,61.5,67.7,2.9,Pass,C
S09141,Female,16,PhD,High,Yes,Quiet,5.22,93.2,7.09,2.1,88.9,79.1,1,No,69.1,67.6,67.4,71.2,69.6,2.73,Pass,C
S09142,Male,15,Bachelor,Medium,Yes,Quiet,5.35,86.0,7.28,2.2,88.1,69.5,3,No,90.1,100.0,86.5,100.0,93.8,3.45,Pass,A
S09143,Female,17,Bachelor,High,Yes,Moderate,1.77,70.4,7.6,4.9,85.1,71.6,2,No,43.0,32.4,50.7,53.7,44.7,2.12,Fail,F
S09144,Male,17,Bachelor,Medium,Yes,Moderate,3.24,71.3,6.99,1.3,100.0,75.3,4,No,55.5,45.7,43.7,46.4,45.6,1.63,Fail,F
S09145,Female,16,High School,Medium,Yes,Noisy,4.1,91.4,6.18,0.0,83.2,77.9,1,No,63.4,73.3,86.9,79.1,75.5,2.71,Pass,C
S09146,Female,15,High School,High,No,Noisy,0.74,92.4,6.52,2.9,76.8,75.1,2,No,40.2,3.7,25.7,23.6,24.4,0.59,Fail,F
S09147,Female,17,High School,Low,Yes,Moderate,3.03,65.5,5.78,3.8,54.0,72.3,5,Yes,54.3,30.9,51.2,55.3,45.4,1.6,Fail,F
S09148,Male,18,Master,High,Yes,Moderate,1.02,92.0,7.93,0.0,60.9,55.9,1,Yes,39.7,50.7,44.5,35.6,43.4,1.61,Fail,F
S09149,Female,18,High School,Medium,Yes,Moderate,3.8,79.4,7.4,3.1,75.4,78.4,0,No,46.2,39.4,54.6,42.1,45.8,1.44,Fail,F
S09150,Male,16,Master,Medium,Yes,Noisy,3.1,80.9,6.58,0.8,81.5,51.8,2,Yes,33.3,25.0,39.8,28.4,29.3,1.34,Fail,F
S09151,Female,16,Bachelor,High,Yes,Moderate,2.55,93.9,6.28,0.4,71.1,70.4,2,No,48.5,47.8,38.2,69.9,53.1,1.41,Pass,D
S09152,Female,16,Bachelor,Medium,Yes,Quiet,1.12,92.3,7.24,2.1,76.6,72.2,3,No,27.9,32.3,42.9,35.2,29.8,1.3,Fail,F
S09153,Female,16,High School,Medium,Yes,Moderate,2.28,84.0,5.59,0.8,66.4,48.0,1,No,27.4,41.8,40.7,47.9,38.4,1.03,Fail,F
S09154,Female,17,High School,Medium,Yes,Moderate,3.62,91.9,5.93,0.0,94.2,59.0,2,No,67.8,52.9,63.0,53.6,58.2,2.56,Pass,D
S09155,Male,15,PhD,Low,Yes,Moderate,2.95,81.4,6.98,2.7,75.7,89.2,0,No,36.9,48.0,56.1,48.7,47.5,1.79,Fail,F
S09156,Male,16,High School,Medium,Yes,Noisy,4.43,77.1,9.44,2.4,97.7,57.7,1,No,62.0,56.3,62.0,63.0,59.6,2.31,Pass,D
S09157,Female,16,High School,Low,Yes,Moderate,4.35,97.6,7.45,0.0,76.1,78.7,2,No,63.8,71.7,66.7,67.7,68.2,2.66,Pass,C
S09158,Female,17,High School,High,Yes,Noisy,4.3,98.3,7.19,0.4,85.4,52.1,2,No,71.1,71.4,59.0,69.8,68.7,2.86,Pass,C
S09159,Male,16,High School,Low,Yes,Noisy,2.35,78.6,5.83,3.2,87.0,49.1,2,Yes,21.6,20.3,35.8,34.1,31.6,1.43,Fail,F
S09160,Male,16,High School,Medium,Yes,Quiet,3.35,79.7,6.07,3.3,82.4,81.2,2,Yes,51.2,63.9,55.1,78.3,60.9,2.54,Pass,D
S09161,Male,15,Bachelor,High,Yes,Quiet,1.84,93.9,8.36,0.0,63.4,86.7,2,No,73.5,72.6,64.3,78.5,71.7,2.82,Pass,C
S09162,Male,18,Bachelor,High,Yes,Quiet,1.49,78.1,6.54,0.6,74.9,70.2,0,No,51.2,43.9,46.9,47.2,46.2,1.84,Fail,F
S09163,Female,16,Bachelor,Medium,No,Noisy,4.42,93.0,7.07,2.4,48.8,75.9,1,No,57.2,51.1,57.8,61.3,56.3,2.38,Pass,D
S09164,Female,17,High School,Medium,Yes,Quiet,1.58,74.8,7.59,3.1,100.0,90.1,3,Yes,45.0,24.1,26.9,34.8,32.7,1.04,Fail,F
S09165,Male,15,Master,Low,Yes,Moderate,1.45,82.1,6.58,3.1,40.0,66.9,4,No,31.1,36.0,19.5,25.4,27.7,1.29,Fail,F
S09166,Male,17,Master,Medium,Yes,Moderate,3.13,94.8,6.49,3.4,92.6,71.1,0,No,41.5,44.3,37.8,42.5,39.0,1.69,Fail,F
S09167,Male,15,High School,Low,Yes,Moderate,2.68,75.3,5.28,1.4,81.6,66.6,2,Yes,55.9,54.7,56.5,47.9,52.9,1.84,Pass,D
S09168,Male,15,High School,Medium,Yes,Quiet,2.78,79.1,5.78,2.8,54.0,58.8,3,No,48.5,32.6,35.7,39.9,34.8,1.23,Fail,F
S09169,Male,16,High School,Medium,Yes,Quiet,5.77,88.8,7.59,1.9,83.9,47.3,3,No,53.7,50.8,58.5,60.6,56.4,2.22,Pass,D
S09170,Male,16,Master,Medium,Yes,Quiet,1.81,67.0,6.56,1.7,63.4,56.9,3,No,40.1,36.2,32.7,34.5,37.6,1.22,Fail,F
S09171,Female,16,Bachelor,Medium,Yes,Moderate,3.59,85.7,7.67,0.2,86.5,87.3,0,No,67.2,50.0,55.0,48.7,55.9,2.15,Pass,D
S09172,Female,18,Master,Medium,Yes,Quiet,3.1,96.6,5.42,2.9,79.1,94.4,2,No,69.0,53.6,67.6,59.1,63.7,2.09,Pass,D
S09173,Female,18,High School,Medium,No,Noisy,4.21,93.6,7.81,0.0,83.4,53.8,1,No,67.2,90.0,63.4,65.9,71.5,3.04,Pass,C
S09174,Male,17,Bachelor,High,No,Quiet,2.06,84.5,6.96,0.7,74.5,81.1,1,No,40.5,34.8,39.2,49.2,41.8,1.76,Fail,F
S09175,Male,16,High School,Low,Yes,Moderate,2.73,85.2,5.53,3.5,99.9,66.4,4,No,62.1,51.5,54.6,34.0,51.5,2.29,Pass,D
S09176,Male,18,High School,Medium,Yes,Noisy,3.14,99.9,8.13,2.3,64.8,92.8,0,No,73.6,67.3,71.2,80.1,74.8,2.82,Pass,C
S09177,Female,16,Bachelor,Low,Yes,Moderate,1.28,98.7,5.59,4.1,69.9,69.5,3,Yes,30.1,35.6,35.6,47.6,33.8,1.77,Fail,F
S09178,Male,18,High School,Low,Yes,Quiet,0.83,84.1,8.08,2.0,77.4,60.0,0,Yes,7.9,29.0,9.6,23.2,17.9,0.59,Fail,F
S09179,Male,18,Bachelor,Medium,Yes,Noisy,2.98,78.7,6.97,1.7,78.5,73.0,2,No,45.0,31.2,46.1,33.3,40.3,1.21,Fail,F
S09180,Female,15,Bachelor,Low,No,Quiet,4.61,93.6,6.11,4.2,63.0,47.7,4,No,63.5,53.3,55.8,42.0,54.1,2.07,Pass,D
S09181,Male,16,Master,Low,Yes,Quiet,2.58,96.3,8.85,1.9,50.1,72.2,1,No,37.6,50.0,40.2,39.1,39.3,1.78,Fail,F
S09182,Female,16,High School,High,Yes,Quiet,2.74,98.8,7.41,2.9,85.3,65.5,1,Yes,53.9,53.0,59.3,65.6,58.5,2.13,Pass,D
S09183,Female,18,Master,Medium,Yes,Quiet,4.38,90.8,8.21,2.3,84.9,65.5,1,Yes,53.0,54.0,66.0,45.3,54.3,2.36,Pass,D
S09184,Male,16,PhD,Low,Yes,Moderate,2.82,81.4,7.43,2.7,100.0,60.5,3,No,40.6,50.1,53.8,60.5,48.0,1.59,Fail,F
S09185,Female,18,Master,Low,Yes,Moderate,3.93,68.3,6.78,2.2,98.8,58.1,5,Yes,39.8,43.5,38.7,47.3,42.2,1.5,Fail,F
S09186,Male,16,Master,Low,Yes,Moderate,6.2,100.0,6.13,3.8,81.0,74.4,1,No,64.6,65.9,68.2,65.4,62.3,2.39,Pass,D
S09187,Female,15,Master,Medium,Yes,Quiet,2.31,100.0,6.82,2.6,69.9,71.2,2,No,17.1,40.7,46.5,38.1,37.1,1.23,Fail,F
S09188,Male,16,Bachelor,Medium,No,Moderate,2.79,77.3,7.16,2.0,96.9,66.8,1,No,31.7,49.4,42.7,46.1,43.0,1.8,Fail,F
S09189,Female,15,High School,Medium,No,Quiet,3.48,86.9,7.82,2.9,67.3,75.5,2,No,67.0,62.3,70.2,62.7,62.8,2.23,Pass,D
S09190,Male,17,Bachelor,Low,Yes,Quiet,4.79,82.8,6.61,0.2,93.4,68.6,1,Yes,68.6,71.9,60.8,61.8,66.2,2.42,Pass,C
S09191,Female,16,Bachelor,Medium,Yes,Quiet,2.86,85.7,7.51,4.0,58.5,66.4,3,No,49.9,34.2,32.0,39.9,41.1,1.59,Fail,F
S09192,Female,16,PhD,Medium,Yes,Moderate,3.88,81.0,8.68,0.2,100.0,59.6,2,No,55.5,50.2,55.0,62.0,52.7,2.21,Pass,D
S09193,Female,16,Bachelor,Medium,Yes,Moderate,3.42,91.9,7.16,1.5,64.0,86.2,4,Yes,67.8,42.5,56.3,59.1,55.5,2.29,Pass,D
S09194,Male,15,High School,High,Yes,Quiet,2.91,73.7,5.04,1.8,65.2,100.0,3,No,39.6,52.3,42.4,51.3,44.7,1.82,Fail,F
S09195,Male,16,Bachelor,Medium,Yes,Noisy,2.5,81.1,7.05,2.9,51.4,34.0,5,No,28.9,38.3,28.9,43.3,37.9,1.62,Fail,F
S09196,Female,16,PhD,Low,Yes,Quiet,2.27,93.7,6.91,4.9,74.0,66.3,0,Yes,27.6,16.5,41.6,24.1,23.3,0.86,Fail,F
S09197,Male,18,High School,High,Yes,Moderate,6.68,65.3,6.87,4.0,86.5,67.4,1,No,56.0,55.9,76.2,42.4,55.5,2.17,Pass,D
S09198,Female,17,High School,Low,Yes,Quiet,1.15,88.1,5.4,0.3,71.0,72.4,0,No,46.6,44.7,25.1,38.2,39.1,1.42,Fail,F
S09199,Male,15,Bachelor,Low,Yes,Moderate,1.26,79.5,7.28,1.2,66.7,100.0,3,Yes,40.8,71.2,50.6,55.4,54.1,1.92,Pass,D
S09200,Female,18,High School,Medium,No,Moderate,3.29,100.0,6.47,0.4,58.3,70.8,2,No,66.3,54.0,61.9,60.1,61.0,2.27,Pass,D
S09201,Male,15,High School,Medium,No,Moderate,3.24,88.3,6.89,0.6,84.2,64.8,1,No,59.6,67.6,52.0,44.9,54.2,2.33,Pass,D
S09202,Female,18,High School,High,Yes,Quiet,3.51,77.1,7.95,1.6,90.4,79.2,1,No,54.1,44.4,47.9,56.1,53.9,1.58,Pass,D
S09203,Female,17,Master,Low,Yes,Moderate,1.95,99.5,6.19,4.5,82.5,82.5,3,No,48.0,44.4,40.2,47.6,46.5,1.73,Fail,F
S09204,Female,18,High School,Medium,Yes,Moderate,1.77,85.2,6.9,2.1,90.4,60.9,0,No,47.2,43.9,46.5,31.3,46.5,1.73,Fail,F
S09205,Female,15,Bachelor,Low,Yes,Moderate,2.66,86.3,6.8,2.3,61.8,68.7,1,Yes,39.4,37.2,34.0,37.0,37.1,1.23,Fail,F
S09206,Male,16,Master,Medium,Yes,Quiet,4.09,93.9,6.83,2.8,70.5,69.3,0,Yes,78.7,64.7,69.4,70.5,73.7,2.86,Pass,C
S09207,Female,16,PhD,Low,Yes,Quiet,1.78,78.9,6.56,1.1,77.0,94.2,2,Yes,56.5,32.7,58.0,56.3,50.4,2.28,Pass,D
S09208,Male,17,PhD,Medium,Yes,Quiet,3.18,99.5,6.61,2.4,99.2,72.1,2,No,54.7,54.6,59.0,53.1,57.8,2.25,Pass,D
S09209,Male,15,Bachelor,Low,Yes,Quiet,2.39,90.8,8.68,2.9,99.1,76.8,3,No,46.9,56.5,43.2,56.6,53.5,2.01,Pass,D
S09210,Female,15,PhD,Low,Yes,Quiet,1.17,78.6,6.58,6.2,91.9,61.0,3,No,25.7,22.0,15.0,20.1,22.5,0.96,Fail,F
S09211,Male,15,High School,Medium,Yes,Quiet,1.46,80.7,7.27,3.9,91.5,76.9,0,No,34.5,25.6,16.4,36.1,31.2,1.22,Fail,F
S09212,Male,17,Bachelor,High,Yes,Moderate,4.09,72.4,7.1,5.0,68.2,67.8,0,Yes,31.5,37.7,46.7,44.3,38.0,1.48,Fail,F
S09213,Male,16,Bachelor,High,Yes,Moderate,2.28,88.1,7.07,2.5,81.5,66.1,1,No,53.7,60.2,49.6,30.8,44.1,1.51,Fail,F
S09214,Female,18,High School,High,Yes,Moderate,4.49,83.2,7.48,3.3,55.0,61.3,1,No,49.8,54.4,59.6,57.5,52.3,2.09,Pass,D
S09215,Male,17,Bachelor,Medium,Yes,Moderate,2.96,88.1,6.37,2.9,91.5,73.2,3,No,38.3,58.9,45.0,56.5,45.5,1.59,Fail,F
S09216,Male,18,High School,Low,Yes,Moderate,1.36,68.0,8.4,0.0,76.3,67.7,1,No,50.9,42.1,53.9,38.5,44.5,1.93,Fail,F
S09217,Female,16,Master,Medium,Yes,Moderate,3.57,79.8,6.08,0.0,100.0,55.5,2,No,70.2,69.9,60.7,78.5,69.5,3.13,Pass,C
S09218,Female,17,High School,Medium,Yes,Noisy,2.04,75.2,6.84,0.8,83.9,56.4,2,No,22.4,24.0,35.8,38.8,28.2,1.2,Fail,F
S09219,Male,16,Bachelor,Low,Yes,Moderate,2.55,89.9,5.81,4.4,68.7,73.1,2,No,69.8,60.9,39.9,60.3,54.9,2.64,Pass,D
S09220,Female,18,High School,Low,Yes,Moderate,4.36,79.0,7.9,1.9,75.9,71.4,2,No,68.5,52.8,59.1,40.3,58.9,2.44,Pass,D
S09221,Male,15,High School,Low,Yes,Noisy,1.45,89.7,6.08,3.7,70.5,79.4,3,Yes,54.9,58.7,60.5,58.8,58.0,2.21,Pass,D
S09222,Male,15,PhD,Medium,Yes,Quiet,2.46,79.7,7.76,4.5,71.3,71.9,0,No,24.8,48.7,40.0,50.9,44.6,1.7,Fail,F
S09223,Male,18,Master,Low,Yes,Moderate,1.7,100.0,7.26,0.6,79.7,53.6,2,Yes,56.9,41.2,51.2,51.3,51.6,2.44,Pass,D
S09224,Female,15,PhD,Low,Yes,Quiet,1.57,85.5,7.18,4.7,65.2,78.6,4,No,51.6,60.1,35.8,40.5,43.0,1.6,Fail,F
S09225,Male,18,High School,Medium,Yes,Noisy,2.43,94.2,8.12,0.8,79.1,57.1,2,Yes,53.1,58.1,61.5,45.9,56.3,2.53,Pass,D
S09226,Female,17,High School,Medium,Yes,Moderate,1.97,83.9,6.4,2.2,50.4,85.5,2,Yes,23.4,20.2,32.8,26.8,27.9,1.31,Fail,F
S09227,Female,17,Bachelor,Medium,Yes,Moderate,2.67,94.2,8.47,0.9,82.4,84.4,4,No,56.0,51.9,67.8,70.8,60.7,2.01,Pass,D
S09228,Male,17,Bachelor,Medium,Yes,Moderate,3.77,77.3,6.62,2.9,68.6,61.1,0,No,53.3,53.9,56.7,54.5,56.3,2.46,Pass,D
S09229,Female,15,High School,Low,Yes,Moderate,2.1,84.6,7.43,2.3,59.8,57.5,5,No,34.2,7.3,24.9,20.2,22.9,1.3,Fail,F
S09230,Female,16,Bachelor,Medium,Yes,Moderate,1.24,80.3,6.81,3.7,90.9,52.0,0,Yes,23.3,27.5,34.6,27.6,26.8,0.32,Fail,F
S09231,Female,15,High School,Low,Yes,Noisy,3.77,100.0,7.62,4.0,53.5,50.5,2,No,36.3,48.6,51.2,49.7,46.9,2.05,Fail,F
S09232,Female,15,High School,Medium,Yes,Moderate,2.09,73.1,6.0,4.9,89.4,94.4,3,No,39.1,39.9,28.1,23.9,30.3,0.96,Fail,F
S09233,Female,16,High School,Medium,Yes,Noisy,5.19,100.0,7.11,3.6,87.0,57.9,4,No,55.0,81.1,65.9,68.4,68.5,2.74,Pass,C
S09234,Male,16,Bachelor,High,Yes,Moderate,2.51,71.3,7.02,3.7,66.6,64.1,2,Yes,30.2,41.9,49.5,40.7,43.1,1.17,Fail,F
S09235,Female,16,Bachelor,Medium,Yes,Moderate,2.84,92.4,7.44,1.8,75.9,100.0,4,No,47.7,46.0,61.6,59.0,51.2,2.06,Pass,D
S09236,Male,16,Bachelor,Low,Yes,Quiet,0.5,78.8,7.41,2.2,84.0,87.3,3,No,47.6,45.3,44.4,26.0,40.4,1.98,Fail,F
S09237,Male,15,Bachelor,Medium,Yes,Quiet,1.61,87.5,6.14,3.0,83.5,85.4,2,No,44.8,49.1,57.3,46.9,51.3,2.09,Pass,D
S09238,Male,18,High School,Medium,Yes,Noisy,0.5,83.3,8.31,0.6,93.7,80.0,3,No,35.7,45.9,38.8,24.6,35.6,1.71,Fail,F
S09239,Male,17,Master,Medium,Yes,Moderate,3.35,76.7,6.94,4.2,91.0,85.6,1,No,33.2,37.0,45.3,51.5,44.7,1.69,Fail,F
S09240,Male,18,Master,Low,Yes,Moderate,2.9,85.8,7.73,2.3,95.5,34.7,2,No,16.5,26.8,16.3,15.6,20.3,0.63,Fail,F
S09241,Male,15,Bachelor,Medium,Yes,Moderate,3.76,80.8,5.74,2.8,97.3,68.0,2,No,53.6,52.3,51.9,54.4,49.3,2.37,Fail,F
S09242,Female,16,High School,Low,Yes,Quiet,3.97,90.7,6.59,0.2,81.7,59.7,2,Yes,57.9,58.3,47.5,53.3,54.2,2.4,Pass,D
S09243,Female,17,Bachelor,Medium,Yes,Moderate,4.15,74.9,8.08,2.0,75.6,46.4,2,No,29.6,34.2,33.3,42.5,33.8,1.32,Fail,F
S09244,Female,17,Bachelor,Medium,Yes,Quiet,2.73,89.7,8.64,3.8,78.2,48.1,2,No,61.1,61.2,47.2,43.8,52.1,2.11,Pass,D
S09245,Male,18,PhD,Low,Yes,Noisy,3.1,93.6,7.42,3.1,74.9,67.6,1,Yes,55.8,47.0,50.9,47.2,48.4,1.77,Fail,F
